Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008]
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,7288425137833.71,7407567318765.1,8100404174621.04,9956956923132.03,11449209190750.6,11954464169720.8,12768477269004.1,14789546650988.5,18590720056635.3,16995332000257.8,17496551469916.3,15504700009593,15808398315797,16091487781135.5,14870065692850.4,13990270946691.6,13655089869785.3,15764812909324.1,15400027456553.4,14733979958478.4,15876630398615.8,14643444297949.9,14846338374807.8,16365149239989.1
European Union,EUU,"Population, total",SP.POP.TOTL,429339162,429906426,430893295,432426935,434050396,435591941,437007921,438478066,448804042,447847220,446564156,447653554,447303223,446953938,446177810,445487171,444550397,443589388,442486978,441416943,440766686,441546320,440928484,439886269
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.43909672464935,8.56009146812377,8.78325731653989,8.99960771597824,9.00564944103303,9.07678027613641,9.04526758408359,8.93357047835061,..,..,10.9489533879715,10.8731507658539,9.93887346699751,9.8760534796719,9.89937826250953,9.94796455128084,9.96018341644863,10.0112210894305,9.98688734098575,9.92785514252786,9.8370086555798,9.90120001637668,9.96291831501228,9.20388192608105
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.4696263577778,55.6906139838165,56.1090326727382,56.3767191402783,56.6190403886395,57.0094631598967,57.4986468771533,57.9650371286608,..,61.7932015299888,61.2320175374775,61.7330978653128,62.2300397029659,61.9275060577707,61.6159105183906,61.249873616249,60.9705211042924,60.6725644469998,60.427502888832,60.1278157034162,59.922829043694,59.2658079152072,59.0149104572987,57.9808366078806
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,468035912008.33,458017420440.076,446928492947.342,470618172949.344,596965161825.212,755161140843.538,945955881988.959,1159333980552.51,1937937125126.32,1964841634349.73,1786326958459.63,1675406927630.4,1842632114099.19,1734689832167.02,1588837232239.02,1489694054525.15,1616325901440.2,2052980592421.38,1934772047196.28,1862136657810.92,1664322263474.61,1593982235245.23,1342728605432.09,1481946534651.73
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,622883185,637301077,653056220,669470707,685830138,702638957,719788972,736917394,1058789534,1038158122,1018693078,996691242,974824119,953648681,933013886,912614026,892657785,873158163,853223055,832872724,812764221,793160547,773810618,754858953
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.05264504180853,4.39937426861645,4.26838393413189,4.9915317514257,4.77058444161638,4.5235656623068,4.4565937565036,4.42437181144865,..,..,5.16691675356966,4.85974045402885,4.37683299365845,4.44307292482339,4.78996725312072,4.77981677777625,4.45282452421243,4.22500364641202,4.2846536166584,4.16479649438634,4.13576139783107,4.22472291808729,4.46453591777513,4.11987338881228
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.6625081599448,53.1300128522497,53.6264598838266,54.2187702123657,54.7233194253866,55.3888240751541,56.2177608214154,56.8733192763476,..,62.8252840639938,62.2852723862781,62.7448243467892,63.3181064572701,62.9271549736672,62.5295170404504,62.1416585294314,61.5946681585434,61.1306119676107,60.627440516915,60.062299650117,59.4601827306223,58.5667789556697,58.2246745354993,57.4854888623374
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,181381054438.024,175229674106.654,190150834251.026,215718549428.875,248550616224.678,284756209769.966,334033347514.091,398670660581.901,1129946910802.31,983601535350.124,905796942446.21,813139899187.275,805115217775.604,776506227119.833,726226122250.308,675915287466.174,668868898578.296,696365651505.557,657859660760.555,586349743998.452,565719952141.473,510516524583.673,470141481308.369,473750807418.692
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,481984327,495197350,509679981,524773987,539803501,555358929,571454590,587432384,917304254,893906294,870930036,847743308,824649053,802020674,779389964,756895035,735429414,714769441,694622934,675397557,656783491,638796398,621337653,604007702
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.92316752823603,4.27422628551852,4.47776800534842,4.65893575907643,4.77634263644723,4.83292043391694,4.98760427316398,5.01524714583407,..,..,4.9449028280755,4.94402485367981,4.75639619587385,4.65934043028544,4.81016872163089,4.96117053078674,5.0399037714567,4.94571784350592,4.98328885593655,4.88199656518622,5.02434902707163,5.03847593188569,5.19467799996406,4.84307136315259
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0316587774249,76.2970374568881,76.4218888164917,76.527794850993,76.9695177422752,77.0896390001084,77.5185760631902,77.8292090136335,..,79.5066307772331,78.7980877171883,79.1433131408218,80.1395351006223,79.8972919078753,79.789477231299,79.6665154276177,79.472886256175,79.5269434281654,79.2817211833037,79.053126183839,78.9029962222582,78.5656605791313,78.3759681628538,78.0221490327658
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,28051786134447,27827867729175.2,29042555250824.5,32602867208416,36421520433117.9,38673188719418.1,41048111676491,45167415798939.3,68276492853979.9,64961263426035.5,62737887026890,55946257620086.9,57351008372783,56793957781697.4,53443174098147.7,50840864613079.3,49875503824325,53424933265987.3,52545701699151,51803547767852.5,51637656551411.5,47429075600674.9,45032420848215.6,48417866433782.2
High income,HIC,"Population, total",SP.POP.TOTL,1251758606,1258081884,1264453056,1270975826,1277825278,1284667419,1292314271,1300879925,1400465513,1393036569,1387107942,1389524835,1383372477,1379152141,1374784294,1368877184,1360842914,1352458637,1344779557,1336612791,1329029726,1323506149,1317794172,1309846534
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.36430961312187,9.83204702473264,10.2518088596678,10.422317512965,10.3421942188841,10.3629335255272,10.3948092004145,10.3306284173813,..,..,13.126277682469,13.7326768499564,12.2665672188728,12.0597212933827,12.1451741253899,12.22839942047,12.0508110818507,11.5884713065105,11.378277881303,11.3666477007782,11.2636284766396,11.3133259560313,11.462484391775,10.4617715548447
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2502791379902,68.6621331047934,68.9945036702574,69.2624216367787,69.5055175625777,69.927565657017,70.283515941559,70.5743231709916,..,72.9134905321011,72.1262124770037,73.370078932859,74.1205814668351,73.9249350552497,73.6330516756842,73.4114279787187,73.1441346044111,72.8445830860111,72.4884610117172,72.1403315280621,71.7947531437074,71.4530814517595,71.1692578468022,70.791984259151
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,5873152773879.72,5955395364740.57,6043797681672.04,6787013105172.54,8083579542097.98,9656465769683.14,11452613229877.9,14221554132945.1,38789302232983.6,37711987599830.9,35763964842420.9,30114868724300.2,31298751631398.9,30653934094282.1,28752304968945.4,26032663404168.6,25841079101004.8,27596836842386.5,26702758832040.4,25306389172545.8,23813102601159.9,20113636481114.9,16539477116784.4,17055684034702.6
IBRD only,IBD,"Population, total",SP.POP.TOTL,3983328255,4031080605,4077229003,4122775918,4168676771,4214082145,4258827055,4302067550,4952574126,4928694202,4905899020,4879367453,4845715724,4807550491,4766267453,4721984235,4677114235,4630871647,4582140476,4532139461,4483152361,4436714947,4391389527,4346234014
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.18349822656645,5.22470334252337,5.12193332599987,5.14483851253789,5.09044114750631,5.07415846651553,4.99759893664032,4.91992392598237,..,..,5.72671027216425,5.82986117662349,5.46758509205978,5.39789144927129,5.43439734996916,5.41652670841376,5.39201001339247,5.29608560694336,5.25344102347061,5.16397184242476,5.10138762684169,5.14271517177988,5.34629773634807,4.99068626955736
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.679509019734,66.0583271496947,66.3799649353225,66.6593692327577,66.8930578945475,67.2884177951167,67.6832769215078,67.9605200122063,..,70.4671467913885,69.7475357708765,70.7793625967098,71.481364150254,71.2770140066173,70.9995074332105,70.7621189743826,70.4808222385566,70.1952178707012,69.8708298542557,69.5473997032472,69.2318904595406,68.8637901369259,68.5662507374127,68.1438117771159
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,6391423006086.91,6467971857875.88,6596113985139.08,7410043044889.59,8812155487875.67,10501886977425.9,12462339517740.2,15406789298778.1,41669008262158.8,40596809224874,38431269006646.3,32566020356731.5,33801024892359.5,33059072280457.1,31021018298163.5,28185625931332.7,28002742765817.7,29817424804408.4,28764544849717.7,27201457309739.7,25609760647500.5,21703542538838.4,17918122362578.6,18467337642091.5
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,5116723506.5,5192348769.5,5267145775,5341840046,5417128228.5,5492481029.5,5568236362,5643505922.5,6858957145,6795222291.5,6733337540,6667541078.5,6594857152,6518627024.5,6440496862.5,6360570925.5,6281302513.5,6201871546.5,6120638810,6038997419,5956718726.5,5876645582,5797994405,5720065907
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.04065701045131,5.09081881812609,4.99011857733662,5.04863183348556,4.99839160771363,4.99121248841274,4.92888341379707,4.85486474243889,..,..,5.61787260330838,5.68884276110414,5.34087394149396,5.27601005117538,5.32439832117966,5.30609338688224,5.28493625176501,5.1946695001836,5.16375793630339,5.07151005015468,5.01214951220534,5.05401354626229,5.24751923979601,4.91176109762563
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.7083604071395,55.9440608929352,56.2885019243715,56.6067392655321,56.9323638427179,56.9755628326782,57.7790629423361,58.0368741385683,..,61.2894334441231,60.6823888070765,61.0047440710329,61.3192585699951,61.0543393432782,60.8446699300444,60.5245602631319,60.3157922471837,60.0777522224836,59.9064934397451,59.5944621582484,59.3980039125471,59.0177689602299,58.6751553292635,58.3351952127974
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,227751012596.487,227157351660.396,249561003392.152,281703589464.072,341633787232.296,404342202351.638,501411656966.723,581132806961.668,1068437562493.42,1208339576445.76,1114246944908.41,1024076691136.99,1092770923537.26,1066719614873.96,1012161782023.07,987290516597.472,1058990581097.27,1115645612713.81,1028642955631.56,946685763995.533,851975410787.135,745687007731.632,635294973482.798,680728055173.147
IDA blend,IDB,"Population, total",SP.POP.TOTL,376430953,386483472,396280295,406185760,416552454,427064487,437847651,449445968,633230238,621500917,609556583,597524859,585824310,574487740,563290702,552474265,541987714,531341156,520502873,509513096,498002443,485934443,473612630,461461442
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.16644118678588,3.0936673256506,2.8822644403255,3.72264733869876,3.56522692336583,3.680989178008,3.79900241415399,3.63094086202777,..,..,3.9877961235189,3.6331311603935,3.29638845912369,3.28806911030286,3.62107710399295,3.55486391581078,3.49654863190258,3.41687568843471,3.49981535008434,3.39270537435419,3.33996542138695,3.45595952897001,3.43286434305696,3.51585094026112
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.110052986906,57.5564754481211,57.98698600571,58.4803898064699,58.7895542539058,59.3980614456779,59.9530372196869,60.3544410367851,..,65.3642224172282,64.702887987557,65.0678265740479,65.6053727445142,65.2439035778193,64.8497498378811,64.451574764543,63.9403931369836,63.5651601961005,63.1833326979232,62.8492847269997,62.4744060083646,61.8371593327303,61.3355135433512,60.4898718387942
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,291563016615.709,286236953680.483,303914024822.718,342661759610.607,388002963888.935,441785631156.639,508733339813.515,603944232307.457,1814046621127.36,1677113352089.33,1554300772461.72,1426190711693.48,1409009216106.54,1338364722234.58,1256380740527.56,1164586861090.4,1101364851760.27,1104942349308.09,1033143062045.78,948382373198.357,944682635553.494,844219049991.861,743350272311.401,730925552215.763
IDA only,IDX,"Population, total",SP.POP.TOTL,756964298.5,774784692.5,793636477,812878368,831899003.5,851334397.5,871561656,891992404.5,1273152781,1245027172.5,1217881937,1190648766.5,1163317118,1136588793.5,1110938707.5,1086112425.5,1062200564.5,1039658743.5,1017995461,997344862,975563922.5,953996192,932992248,912370451
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.58979243982711,3.85941338376013,4.076235123059,4.20518735064184,4.32329202692539,4.36445162639317,4.49252459372718,4.50234370493564,..,..,4.25710396319585,4.16207325474044,4.08578463920595,4.04456624551151,4.15067276961904,4.29683691715592,4.49055715772543,4.47309136990302,4.50655961691131,4.30598612263582,4.2819871166524,4.37578803096757,4.60387159262609,4.37754035074158
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.6445132972732,57.0198452410406,57.4213365513584,57.8560992942113,58.1698928175895,58.5887967162084,59.226091469734,59.5779453592143,..,64.0074332547117,63.3618186626048,63.7101324636448,64.169862820231,63.8372725817393,63.5022497521401,63.127522480407,62.7157930219261,62.3856544655559,62.0747164514523,61.748733268164,61.4347136027582,60.8856976046725,60.4397543502595,59.7661295906033
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,518692130946.017,512834423375.268,552999516407.298,623833822033.598,729356646292.159,846026953097.618,1010537214296.64,1185342131935.6,2880514996348.02,2885452928535.09,2668547717370.13,2450267402830.47,2501780139643.8,2405084337108.54,2268542522550.63,2151877377687.87,2160355432857.54,2220587962021.9,2061786017677.34,1895068137193.89,1796658046340.63,1589906057723.49,1378645245794.2,1411653607388.91
IDA total,IDA,"Population, total",SP.POP.TOTL,1133395251.5,1161268164.5,1189916772,1219064128,1248451457.5,1278398884.5,1309409307,1341438372.5,1906383019,1866528089.5,1827438520,1788173625.5,1749141428,1711076533.5,1674229409.5,1638586690.5,1604188278.5,1570999899.5,1538498334,1506857958,1473566365.5,1439930635,1406604878,1373831893
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.40196765575194,3.51808209903864,3.53575053166553,3.98562907266337,3.96446528263941,4.03374190764853,4.14364613173397,4.06902722479023,..,..,4.14204962094934,3.93582561518669,3.73130142813658,3.69974594861157,3.90749086664517,3.94605364730597,3.99310157309625,3.93001150172257,3.99064490574283,3.84362036273598,3.82919269156488,3.93814593461777,4.06070356364983,3.95571816582999
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.0761017425385,71.6214130012757,71.9187484002977,72.3325339579536,72.6351633895552,73.029864807392,73.4493127163463,73.741117020079,..,77.1043499415742,76.3723357240641,76.7229405185737,76.9908432902863,76.7688297686968,76.3982706820151,76.2571977187085,76.011905470381,75.7890775087528,75.5192108232904,75.2238186728944,74.9461201956277,74.6118098153115,74.3293723863249,73.9185071737617
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,3414598526583.51,3529672920785.99,3741286212371.56,4262675973508.5,5122697281253.37,6178901401098.44,7456055261110.42,9390656301395.99,28348483457826.9,28079439418908.5,26910414198858.4,22553187301005.8,23070237789791.1,22641256363718.2,20647673102305.8,18605453840467.4,18565287346572.2,19788146929460.2,19051526772020.5,17686777065865.5,16536989301806.9,13567972433971.9,11279802020100.8,11676267845145.8
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2043581321.5,2058600485.5,2072599555,2086139068,2099412662.5,2112603350.5,2126122277,2139958607.5,2326658047,2324072105.5,2320366261,2316785459.5,2309008599,2298520431.5,2285977088.5,2270944240.5,2256211694.5,2241185411.5,2225043647,2209331950,2193156337.5,2179522412,2167303374,2153941306
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33082185454985,5.24165847933461,5.28864388278702,5.20063625888784,5.10044137815194,5.07821287818661,4.99998198299164,4.90983702788336,..,..,5.97009524312491,6.1389784427999,5.78090134202871,5.62427027060397,5.64434725273986,5.54560359253077,5.46083926224524,5.39891967201168,5.30408280351328,5.1925613629095,5.15987944499067,5.23835190819019,5.46310428186434,5.01950967295063
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.2409160198112,71.4986984385335,71.8488849801519,72.0323805059815,72.3540297743228,72.7232874033116,72.9323714870775,73.0726347650508,..,73.7501213409412,72.1362094011984,73.0265163953482,75.0357886195834,74.8500136238664,74.7336265116992,74.5809899269173,74.6153467456489,74.5544970112086,74.3518666744376,74.1040213484021,73.8785220786594,73.3929916676496,73.498042188438,73.2942967576769
